load_id,density_percent,filling_space_percent,loading_width,loading_height,loading_length,boxes_volume,r_width,r_height,r_length,mean_width,mean_height,mean_length,mean_stacking,mean_turnover,boxes_qty
15530,82.25598,82.25598,1010.0,2330.0,1300.0,2516449000.0,0.3888888888888889,0.6333333333333333,0.34507042253521125,339.4736842105263,415.7894736842105,660.5263157894736,1.0,1.0,19
15535,82.78877,77.81317,800.0,2500.0,1200.0,1867516000.0,0.7,0.6590909090909091,0.8461538461538461,312.85714285714283,344.85714285714283,494.85714285714283,1.0,1.0,35
15536,85.90211,85.5585,800.0,2500.0,1200.0,2053404000.0,0.3888888888888889,0.48333333333333334,0.30985915492957744,424.2857142857143,410.0,618.5714285714286,1.0,1.0,14
15537,92.87483,92.13183,800.0,2500.0,1200.0,2211164000.0,0.3888888888888889,0.5166666666666667,0.34507042253521125,460.0,426.0,834.0,1.0,1.0,10
15543,83.33333,13.70889,2210.0,1960.0,4850.0,2880000000.0,1.0,1.0,1.0,600.0,600.0,800.0,1.0,1.0,10
15545,89.19587,70.54445,2480.0,2860.0,13600.0,68048646000.0,0.6504065040650406,0.33755274261603374,0.3157894736842105,1034.375,2119.375,2005.0,0.0625,0.0,16
15547,88.84919,70.27026,2480.0,2860.0,13600.0,67784154000.0,0.6504065040650406,0.33755274261603374,0.3157894736842105,1060.625,2119.375,1956.25,0.0625,0.0,16
15558,86.35644,71.78947,800.0,950.0,1200.0,654720000.0,1.0,1.0,1.0,240.0,100.0,310.0,1.0,0.0,88
15567,74.73759,64.06673,800.0,1800.0,1200.0,1107073010.0,0.17543859649122806,0.1125,0.1415929203539823,237.06849315068493,196.72602739726028,322.8082191780822,1.0,0.0,73
15568,68.07583,61.30606,800.0,1800.0,1200.0,1059368791.0,0.196,0.1380952380952381,0.15,239.44,223.2,346.3,1.0,0.0,50
15569,93.47357,73.92766,2480.0,2860.0,13600.0,71312154000.0,0.6504065040650406,0.9704641350210971,0.32105263157894737,1040.7142857142858,2365.0,2064.285714285714,0.07142857142857142,0.0,14
15571,69.12774,64.2888,800.0,1800.0,1200.0,1110910433.0,0.1937984496124031,0.27548209366391185,0.2,208.78048780487805,200.1219512195122,325.0731707317073,1.0,0.0,82
15573,93.47357,73.92766,2480.0,2860.0,13600.0,71312154000.0,0.6504065040650406,0.9704641350210971,0.32105263157894737,1040.7142857142858,2365.0,2064.285714285714,0.0,0.0,14
15575,89.11539,72.10979,2480.0,2860.0,13600.0,69558600000.0,0.6504065040650406,0.8649789029535865,0.32105263157894737,1092.3076923076924,2315.3846153846152,2126.153846153846,0.0,0.0,13
15581,89.6649,89.6649,800.0,2000.0,1200.0,1721566000.0,0.34375,0.4473684210526316,0.3235294117647059,180.08849557522123,218.8053097345133,242.30088495575222,1.0,1.0,226
15585,69.07196,43.84379,2490.0,2590.0,13490.0,38143379000.0,0.1762114537444934,0.2616279069767442,0.09487666034155598,1047.5,851.25,1980.0,0.0,0.0,8
15592,91.01151,75.2907,2480.0,2860.0,13600.0,72626978264.0,0.02868217054263566,0.004048582995951417,0.014736842105263158,954.1875,1757.0,1633.0625,0.0,0.0,16
15593,46.06144,19.08094,2359.0,2700.0,12022.0,14610606000.0,0.918918918918919,0.7218045112781954,0.9444444444444444,687.8260869565217,1290.0,715.2173913043479,0.0,0.0,23
15598,85.99415,73.57107,2352.0,2393.0,12032.0,49822430000.0,0.44541484716157204,0.40930232558139534,0.23711340206185566,1655.0,1515.0,6000.0,1.0,1.0,2
15600,100.0,17.52462,2480.0,2700.0,5800.0,6806000000.0,1.0,1.0,1.0,820.0,830.0,1250.0,0.0,0.0,8
15602,87.57839,32.43181,2480.0,2860.0,13600.0,31284402450.0,0.0680327868852459,0.06147540983606557,0.06966666666666667,847.5,797.8333333333334,3828.0,0.0,0.0,6
15603,87.57839,32.43181,2480.0,2860.0,13600.0,31284402450.0,0.0680327868852459,0.06147540983606557,0.06966666666666667,847.5,797.8333333333334,3828.0,0.0,0.0,6
15605,100.0,93.0,800.0,2000.0,1200.0,1785600000.0,1.0,1.0,1.0,300.0,310.0,200.0,1.0,1.0,96
15611,100.0,40.50446,1000.0,2330.0,1300.0,1226880000.0,1.0,1.0,1.0,720.0,600.0,1420.0,1.0,1.0,2
15612,91.01564,83.41583,800.0,2500.0,1200.0,2001980000.0,0.7,0.6590909090909091,0.8461538461538461,308.2857142857143,386.0,481.14285714285717,1.0,1.0,35
15613,91.01564,83.41583,800.0,2500.0,1200.0,2001980000.0,0.7,0.6590909090909091,0.8461538461538461,308.2857142857143,386.0,481.14285714285717,1.0,1.0,35
15620,100.0,40.50446,1000.0,2330.0,1300.0,1226880000.0,1.0,1.0,1.0,720.0,600.0,1420.0,1.0,1.0,2
15621,100.0,40.50446,1000.0,2330.0,1300.0,1226880000.0,1.0,1.0,1.0,720.0,600.0,1420.0,1.0,1.0,2
15622,93.33333,50.58303,1000.0,2330.0,1300.0,1532160000.0,0.6666666666666666,0.8833333333333333,0.8450704225352113,640.0,576.6666666666666,1346.6666666666667,1.0,1.0,3
15623,93.33333,50.58303,1000.0,2330.0,1300.0,1532160000.0,0.6666666666666666,0.8833333333333333,0.8450704225352113,640.0,576.6666666666666,1346.6666666666667,1.0,1.0,3
15624,89.60319,45.38498,1000.0,2330.0,1100.0,1163217000.0,0.45977011494252873,0.8301886792452831,0.3120567375886525,510.0,472.0,786.0,1.0,1.0,5
15625,93.80042,54.43777,1000.0,2330.0,1100.0,1395240000.0,0.9090909090909091,0.9361702127659575,0.9777777777777777,425.0,458.75,446.25,1.0,1.0,16
15628,85.90211,85.5585,800.0,2500.0,1200.0,2053404000.0,0.3888888888888889,0.48333333333333334,0.30985915492957744,424.2857142857143,410.0,618.5714285714286,1.0,1.0,14
15660,100.0,70.0,500.0,450.0,600.0,94500000.0,1.0,1.0,1.0,200.0,15.0,350.0,1.0,0.0,90
15720,100.0,66.66667,500.0,450.0,600.0,90000000.0,1.0,1.0,1.0,400.0,30.0,500.0,1.0,0.0,15
15762,81.90553,65.18568,1000.0,2330.0,1100.0,1670709000.0,0.3333333333333333,0.5576923076923077,0.3120567375886525,460.0,466.6666666666667,562.5,1.0,1.0,12
15785,64.4102,61.83379,1000.0,2330.0,1100.0,1584800000.0,0.8636363636363636,0.7692307692307693,0.5945945945945946,417.85714285714283,452.14285714285717,608.5714285714286,1.0,1.0,14
15792,69.76986,63.90919,800.0,2500.0,1202.0,1536377000.0,0.3218390804597701,0.5686274509803921,0.3120567375886525,371.25,356.875,567.5,1.0,1.0,16
15796,73.23593,63.13669,800.0,2500.0,1210.0,1527908000.0,0.6511627906976745,0.5576923076923077,0.5945945945945946,353.1578947368421,362.10526315789474,592.1052631578947,1.0,1.0,19
15798,69.55128,65.19313,800.0,2330.0,1200.0,1458240000.0,0.6511627906976745,0.5576923076923077,0.5945945945945946,347.36842105263156,353.6842105263158,586.3157894736842,1.0,1.0,19
15823,69.88614,64.01571,800.0,2500.0,1200.0,1536377000.0,0.3218390804597701,0.5686274509803921,0.3120567375886525,371.25,356.875,567.5,1.0,1.0,16
15828,69.76986,63.90919,800.0,2500.0,1202.0,1536377000.0,0.3218390804597701,0.5686274509803921,0.3120567375886525,371.25,356.875,567.5,1.0,1.0,16
15832,81.90553,65.18568,1000.0,2330.0,1100.0,1670709000.0,0.3333333333333333,0.5576923076923077,0.3120567375886525,460.0,466.6666666666667,562.5,1.0,1.0,12
15834,69.55128,65.19313,800.0,2330.0,1200.0,1458240000.0,0.6511627906976745,0.5576923076923077,0.5945945945945946,347.36842105263156,353.6842105263158,586.3157894736842,1.0,1.0,19
15915,70.58244,65.09269,800.0,1800.0,1200.0,1124801725.0,0.23,0.1380952380952381,0.21875,235.11864406779662,202.10169491525423,356.66101694915255,1.0,0.0,59
15916,72.2806,65.09269,800.0,1800.0,1200.0,1124801725.0,0.23,0.1380952380952381,0.21875,235.11864406779662,202.10169491525423,356.66101694915255,1.0,0.0,59
15923,83.43882,13.12018,2480.0,2860.0,13600.0,12656000000.0,1.0,0.33755274261603374,1.0,800.0,1977.5,2000.0,0.0,0.0,4
15927,72.31059,11.29115,2490.0,2590.0,13490.0,9823115000.0,0.7043478260869566,0.42780748663101603,0.6206896551724138,1020.0,1412.0,1312.0,0.0,1.0,5
15929,59.05741,19.42135,2480.0,2860.0,13600.0,18734240000.0,0.6557377049180327,0.19230769230769232,0.6,977.1428571428571,1715.7142857142858,1662.857142857143,0.0,0.0,7
15939,59.05741,19.42135,2480.0,2860.0,13600.0,18734240000.0,0.6557377049180327,0.19230769230769232,0.6,977.1428571428571,1715.7142857142858,1662.857142857143,0.42857142857142855,0.0,7
15941,76.83394,68.20553,2480.0,2860.0,13600.0,65792470000.0,0.6504065040650406,0.3076923076923077,0.61,1135.2631578947369,2225.7894736842104,1417.3684210526317,0.05263157894736842,0.0,19
15948,54.19568,47.45025,2480.0,2860.0,13600.0,45771500000.0,0.34782608695652173,0.04,0.4444444444444444,1354.1666666666667,1150.0,1566.6666666666667,0.5,1.0,12
15950,57.26473,50.13732,2480.0,2860.0,13600.0,48363500000.0,0.34782608695652173,0.4,0.4444444444444444,1354.1666666666667,1375.0,1566.6666666666667,0.5,1.0,12
15967,92.67677,67.88753,2400.0,2650.0,13600.0,58720000000.0,0.6666666666666666,0.1,0.5,921.7391304347826,1895.6521739130435,1417.391304347826,0.0,0.0,23
15968,96.81373,73.06696,2400.0,2650.0,13600.0,63200000000.0,0.6666666666666666,1.0,0.75,947.8260869565217,2000.0,1434.7826086956522,0.0,0.0,23
15973,64.54621,35.88683,800.0,2500.0,1200.0,861284000.0,0.6222222222222222,0.5576923076923077,0.5945945945945946,381.0,392.0,569.0,1.0,1.0,10
15975,79.66252,76.79467,800.0,2500.0,1200.0,1843072000.0,0.5833333333333334,0.5849056603773585,0.36666666666666664,385.0,425.0,784.2857142857143,1.0,0.0,14
15977,69.18857,5.32294,2490.0,2590.0,13490.0,4630874000.0,0.2857142857142857,0.48333333333333334,0.2716049382716049,462.5,449.5,924.0,1.0,0.0,20
15978,37.71856,6.06521,2352.0,2698.0,12032.0,4630874000.0,0.2857142857142857,0.48333333333333334,0.2716049382716049,462.5,449.5,924.0,1.0,0.0,20
15980,46.93645,26.7479,1978.0,2100.0,4168.0,4630874000.0,0.2857142857142857,0.48333333333333334,0.2716049382716049,462.5,449.5,924.0,1.0,0.0,20
15983,40.03403,26.7479,1978.0,2100.0,4168.0,4630874000.0,0.2857142857142857,0.48333333333333334,0.2716049382716049,462.5,449.5,924.0,1.0,1.0,20
15988,91.17647,68.81243,2400.0,2650.0,13600.0,59520000000.0,0.6666666666666666,1.0,0.75,927.2727272727273,2000.0,1436.3636363636363,0.0,0.0,22
15999,56.27605,47.63064,800.0,2000.0,1200.0,914508250.0,0.45454545454545453,0.4262295081967213,0.6,528.7037037037037,1552.7777777777778,42.22222222222222,0.0,0.0,27
16003,74.23567,67.92564,800.0,2000.0,1200.0,1304172250.0,0.45454545454545453,0.4262295081967213,0.6,481.22222222222223,1635.6666666666667,37.333333333333336,0.0,0.0,45
16004,18.68839,16.2856,1978.0,2100.0,4168.0,2819532250.0,0.45454545454545453,0.4262295081967213,0.6,437.8695652173913,1711.3478260869565,32.869565217391305,0.0,0.0,115
16011,73.23586,29.29434,2420.0,2500.0,6500.0,11520000000.0,1.0,1.0,1.0,800.0,1000.0,1200.0,0.0,0.0,12
16014,56.32671,9.1471,2359.0,2700.0,12022.0,7004092000.0,0.5276595744680851,0.5681818181818182,0.6285714285714286,1523.9583333333333,361.0416666666667,257.7083333333333,1.0,0.0,48
16017,90.36545,66.65033,2450.0,2650.0,8800.0,38080000000.0,0.6666666666666666,1.0,0.75,850.0,2000.0,1387.5,0.0,0.0,16
16018,88.0,66.41509,2450.0,2650.0,8000.0,34496000000.0,0.6666666666666666,0.7,0.5,853.3333333333334,1960.0,1346.6666666666667,0.0,0.0,15
16019,88.0,66.41509,2450.0,2650.0,8000.0,34496000000.0,0.6666666666666666,0.7,0.5,853.3333333333334,1960.0,1346.6666666666667,0.0,0.0,15
16026,82.45321,59.20694,2480.0,2860.0,13600.0,57112250000.0,0.7872340425531915,0.6086956521739131,0.5227272727272727,2093.75,1943.75,1687.5,0.0,1.0,8
16036,55.77287,10.06973,2490.0,2590.0,13490.0,8760496000.0,0.37300177619893427,0.5543478260869565,0.5277777777777778,295.7464788732394,322.84507042253523,235.6338028169014,1.0,1.0,355
16037,32.98673,30.68663,1978.0,2100.0,3089.0,3937428000.0,0.7,0.7103064066852368,0.6785714285714286,270.0925925925926,318.05555555555554,217.22222222222223,1.0,1.0,216
16043,64.23543,10.06973,2490.0,2590.0,13490.0,8760496000.0,0.37300177619893427,0.5543478260869565,0.5277777777777778,295.7464788732394,322.84507042253523,235.6338028169014,1.0,1.0,355
16047,87.94805,16.04728,800.0,2000.0,1200.0,308107800.0,1.0,1.0,1.0,210.0,10.0,297.0,1.0,1.0,494
16048,94.35143,43.659,800.0,2000.0,1200.0,838252800.0,1.0,1.0,1.0,210.0,10.0,297.0,1.0,1.0,1344
16050,87.64017,58.73029,2490.0,2590.0,13490.0,51094392000.0,0.222,0.18518518518518517,0.63,747.6756756756756,121.35135135135135,440.0,1.0,1.0,2220
16060,64.74352,50.63045,2352.0,2698.0,12032.0,38657063000.0,0.135,0.116,0.14084507042253522,1106.6666666666667,1263.3333333333333,2386.6666666666665,1.0,1.0,12
16066,97.87578,13.06481,2282.0,2494.0,5000.0,3717792000.0,0.34210526315789475,0.05714285714285714,0.5647058823529412,576.6666666666666,322.5,748.3333333333334,0.0,1.0,24
16067,57.98934,41.8714,2352.0,2393.0,5898.0,13899600000.0,1.0,1.0,1.0,1200.0,30.0,3300.0,1.0,1.0,117
16068,81.08839,44.70458,2352.0,2393.0,5898.0,14840100000.0,0.4166666666666667,1.0,1.0,1102.2058823529412,30.0,3300.0,1.0,1.0,136
16069,97.13501,77.02018,2352.0,2698.0,12032.0,58806000000.0,0.23076923076923078,0.3333333333333333,1.0,835.7142857142857,175.0,3300.0,1.0,1.0,168
16070,99.62193,52.38896,2352.0,2393.0,5898.0,17391000000.0,0.23076923076923078,0.3333333333333333,1.0,408.7719298245614,271.9298245614035,3300.0,1.0,1.0,57
16072,97.13501,77.02018,2352.0,2698.0,12032.0,58806000000.0,0.23076923076923078,0.3333333333333333,1.0,835.7142857142857,175.0,3300.0,1.0,1.0,168
16073,97.13501,77.02018,2352.0,2698.0,12032.0,58806000000.0,0.23076923076923078,0.3333333333333333,1.0,835.7142857142857,175.0,3300.0,1.0,1.0,168
16074,97.13501,77.02018,2352.0,2698.0,12032.0,58806000000.0,0.23076923076923078,0.3333333333333333,1.0,835.7142857142857,175.0,3300.0,1.0,1.0,168
16079,93.01223,56.26156,2400.0,2650.0,13600.0,48664000000.0,0.6666666666666666,0.95,0.5714285714285714,880.0,1916.6666666666667,946.6666666666666,0.0,0.0,30
16088,77.57774,33.9595,2480.0,2860.0,13600.0,32758040000.0,0.6557377049180327,0.19230769230769232,0.61,884.0,2069.0,1844.0,0.0,0.0,10
16092,76.84743,66.73258,2480.0,2860.0,13600.0,64371630000.0,0.6504065040650406,0.38461538461538464,0.61,1035.0,2278.3333333333335,1591.6666666666667,0.0,0.0,18
16098,67.9907,58.4876,2480.0,2860.0,13600.0,56418360000.0,0.6504065040650406,0.38461538461538464,0.61,1012.5,2246.875,1628.75,0.0,0.0,16
16106,72.23311,36.12149,2120.0,2070.0,3700.0,5865076000.0,0.9285714285714286,0.7285714285714285,0.6785714285714286,279.74603174603175,348.7936507936508,191.14285714285714,1.0,0.0,315
16124,75.1503,65.04189,2480.0,2860.0,13600.0,62740760000.0,0.6557377049180327,0.19230769230769232,0.61,1033.3333333333333,2216.1111111111113,1593.3333333333333,0.5,0.0,18
16130,75.16324,65.05309,2480.0,2860.0,13600.0,62751564500.0,0.0860655737704918,0.04038461538461539,0.07,773.4,1625.0,1186.4,0.64,0.0,25
16131,82.71199,64.16595,2352.0,2385.0,12032.0,43308000000.0,0.5,0.75,0.6,513.8513513513514,327.7027027027027,428.7162162162162,1.0,0.0,592
16137,49.34629,26.71115,2352.0,2393.0,5898.0,8867015000.0,0.08108108108108109,0.46875,0.5236051502145923,818.0,950.0,1814.0,0.0,0.0,5
16140,52.19922,38.59184,2432.0,2698.0,12032.0,30467642000.0,0.12307692307692308,0.175,0.049372384937238493,972.0,1154.0,2477.0,0.0,0.0,10
16143,94.64286,19.63145,2352.0,2385.0,12032.0,13250000000.0,1.0,1.0,1.0,500.0,1000.0,500.0,0.0,0.0,53
16144,77.83743,67.36758,2480.0,2860.0,13600.0,64984164500.0,0.0860655737704918,0.04038461538461539,0.07,790.5769230769231,1620.1923076923076,1187.6923076923076,0.6538461538461539,0.0,26
16146,59.31931,46.39305,2480.0,2860.0,13600.0,44751702000.0,0.011627906976744186,0.006382978723404255,0.926829268292683,29.708404802744425,41.303602058319036,2399.1766723842197,1.0,0.0,583
16148,59.31931,46.39305,2480.0,2860.0,13600.0,44751702000.0,0.011627906976744186,0.006382978723404255,0.926829268292683,29.708404802744425,41.303602058319036,2399.1766723842197,1.0,0.9879931389365352,583
16159,19.32758,15.49953,2480.0,2860.0,13600.0,14951169841.0,0.008661417322834646,0.004700854700854701,0.003648424543946932,19.867697594501717,23.436426116838486,2389.319587628866,0.001718213058419244,0.001718213058419244,582
16162,19.32758,15.49953,2480.0,2860.0,13600.0,14951169841.0,0.008661417322834646,0.004700854700854701,0.003648424543946932,19.867697594501717,23.436426116838486,2389.319587628866,0.001718213058419244,0.001718213058419244,582
16166,85.14261,67.58748,2490.0,2590.0,13490.0,58800000000.0,1.0,1.0,1.0,1000.0,2450.0,1200.0,0.0,0.0,20
16174,45.57738,38.51919,2480.0,2860.0,13600.0,37156409704.0,0.011627906976744186,0.00641025641025641,0.024739583333333332,32.33977455716586,38.4975845410628,2366.1529790660225,0.9919484702093397,0.0,621
16176,39.69315,39.32862,2480.0,2860.0,13600.0,37937209704.0,0.011627906976744186,0.00641025641025641,0.024739583333333332,34.249196141479096,39.239549839228296,2364.406752411576,1.0,0.0,622
16178,45.57738,38.51919,2480.0,2860.0,13600.0,37156409704.0,0.011627906976744186,0.00641025641025641,0.024739583333333332,32.33977455716586,38.4975845410628,2366.1529790660225,0.9919484702093397,0.0,621
16179,94.98723,23.44868,2040.0,2674.0,8880.0,11358550000.0,1.0,1.0,1.0,460.0,830.0,1750.0,1.0,1.0,17
16180,72.1063,27.30592,1978.0,2100.0,4168.0,4727483600.0,0.8260869565217391,0.9880952380952381,0.09028571428571429,450.0,831.25,1551.0,1.0,1.0,8
16181,63.5741,34.94789,2480.0,2860.0,13600.0,33711465200.0,0.35185185185185186,0.77,0.08061224489795918,680.625,866.25,1663.3125,1.0,0.0,32
16183,83.807,63.90284,2400.0,2300.0,6120.0,21587913200.0,0.35185185185185186,0.83,0.08061224489795918,574.1666666666666,865.0,1661.0833333333333,1.0,0.0,24
16184,63.5741,34.94789,2480.0,2860.0,13600.0,33711465200.0,0.35185185185185186,0.77,0.08061224489795918,680.625,866.25,1663.3125,1.0,0.0,32
16218,45.57738,38.51919,2480.0,2860.0,13600.0,37156409704.0,0.011627906976744186,0.00641025641025641,0.024739583333333332,32.33977455716586,38.4975845410628,2366.1529790660225,0.9919484702093397,0.0,621
16220,39.69315,39.32862,2480.0,2860.0,13600.0,37937209704.0,0.011627906976744186,0.00641025641025641,0.024739583333333332,34.249196141479096,39.239549839228296,2364.406752411576,1.0,0.0,622
16222,45.57738,38.51919,2480.0,2860.0,13600.0,37156409704.0,0.011627906976744186,0.00641025641025641,0.024739583333333332,32.33977455716586,38.4975845410628,2366.1529790660225,0.9919484702093397,0.0,621
16244,78.91708,38.23124,2480.0,2860.0,13600.0,36878648000.0,1.0,0.20833333333333334,0.5614035087719298,1220.0,2075.714285714286,1994.2857142857142,0.0,0.0,7
16245,90.61593,74.14373,2480.0,2860.0,13600.0,71520587704.0,0.011627906976744186,0.00641025641025641,0.024739583333333332,42.353035143769965,56.62460063897763,2365.752396166134,0.9840255591054313,0.0,626
16248,14.9335,9.52026,1978.0,2100.0,4168.0,1648246000.0,0.8307692307692308,0.12903225806451613,0.4326923076923077,587.5,906.25,805.0,0.0,0.0,4
16249,11.97505,11.49308,2400.0,1615.0,3700.0,1648246000.0,0.8307692307692308,0.12903225806451613,0.4326923076923077,587.5,906.25,805.0,0.0,0.0,4
16251,50.05701,6.00489,2600.0,2650.0,9700.0,4013246000.0,0.4909090909090909,0.09302325581395349,0.4326923076923077,690.0,1155.0,844.0,0.0,0.0,5
16258,32.71058,17.28106,2480.0,2650.0,13600.0,15445673640.0,0.438,0.05142857142857143,0.219,418.9012345679012,719.4074074074074,751.6666666666666,0.0,0.0,81
16259,67.60336,37.25215,2480.0,2650.0,13600.0,33295673640.0,0.438,0.05142857142857143,0.219,457.06535947712416,615.5032679738562,865.9150326797386,0.8169934640522876,0.0,153
16304,67.13935,60.97664,2352.0,2393.0,5898.0,20241760000.0,0.7894736842105263,0.9459459459459459,0.9285714285714286,685.3333333333334,721.3333333333334,1353.3333333333333,1.0,0.0,30
16305,50.1386,29.89031,2352.0,2393.0,12032.0,20241760000.0,0.7894736842105263,0.9459459459459459,0.9285714285714286,685.3333333333334,721.3333333333334,1353.3333333333333,1.0,0.0,30
16306,51.57113,29.89031,2352.0,2393.0,12032.0,20241760000.0,0.7894736842105263,0.9459459459459459,0.9285714285714286,685.3333333333334,721.3333333333334,1353.3333333333333,0.4666666666666667,0.0,30
16312,73.3037,59.77322,2432.0,2698.0,12032.0,47190000000.0,1.0,1.0,1.0,1100.0,1100.0,3000.0,1.0,0.0,13
16315,100.0,96.40054,1000.0,2300.0,1300.0,2882376000.0,1.0,1.0,1.0,490.0,570.0,1290.0,1.0,0.0,8
16317,34.03689,32.11027,2600.0,2650.0,9700.0,21460260000.0,0.21212121212121213,0.14,0.1,824.0,1321.3333333333333,1698.6666666666667,0.0,0.0,15
16321,79.47428,69.14196,2352.0,2385.0,12032.0,46666500000.0,0.4857142857142857,0.43478260869565216,0.43478260869565216,1145.4545454545455,1800.0,2181.818181818182,1.0,0.45454545454545453,11
16324,83.58086,75.21865,2352.0,2698.0,12032.0,57430500000.0,0.4722222222222222,0.43478260869565216,0.38461538461538464,1200.0,1841.6666666666667,2216.6666666666665,1.0,0.5,12
16325,95.1275,90.28841,800.0,2300.0,1200.0,1993568000.0,0.8648648648648649,0.8958333333333334,0.9067796610169492,347.27272727272725,457.27272727272725,1130.0,1.0,1.0,11
16326,93.90776,89.03057,2352.0,2698.0,12032.0,67976100000.0,0.14444444444444443,0.11304347826086956,0.2,296.15384615384613,320.8333333333333,585.2564102564103,1.0,0.9807692307692307,312
16327,86.3447,79.26114,2352.0,2698.0,12032.0,60517000000.0,0.14444444444444443,0.11304347826086956,0.2,277.26377952755905,283.8582677165354,548.6220472440945,1.0,0.9940944881889764,508
16328,94.77509,91.33256,2352.0,2698.0,12032.0,69733700000.0,0.14444444444444443,0.11304347826086956,0.2,291.16022099447514,312.43093922651934,576.243093922652,1.0,0.9834254143646409,362
16329,98.68421,78.79577,2432.0,2698.0,12032.0,62208000000.0,1.0,1.0,1.0,1200.0,1800.0,1200.0,1.0,1.0,24
16330,82.53449,79.53658,2352.0,2698.0,12032.0,60727300000.0,0.14857142857142858,0.11304347826086956,0.22608695652173913,283.698296836983,301.21654501216545,564.4768856447689,1.0,0.9854014598540146,411
16331,86.3447,79.26114,2352.0,2698.0,12032.0,60517000000.0,0.14444444444444443,0.11304347826086956,0.2,277.26377952755905,283.8582677165354,548.6220472440945,1.0,0.9940944881889764,508
16332,95.36462,90.41176,2352.0,2698.0,12032.0,69030660000.0,0.14444444444444443,0.11304347826086956,0.2,292.9824561403509,315.4970760233918,579.53216374269,1.0,0.9824561403508771,342
16336,64.63815,24.31021,2352.0,2393.0,5898.0,8070000000.0,0.8,0.6,0.8333333333333334,433.3333333333333,366.6666666666667,566.6666666666666,1.0,1.0,90
16337,72.20561,17.80339,2352.0,2393.0,5898.0,5910000000.0,0.8,0.6,0.8333333333333334,450.0,400.0,550.0,0.0,1.0,60
16338,82.76155,20.40612,2352.0,2393.0,5898.0,6774000000.0,0.8,0.6,0.8333333333333334,441.6666666666667,383.3333333333333,558.3333333333334,0.0,1.0,72
16341,94.23802,9.97112,2600.0,2650.0,9700.0,6664000000.0,1.0,1.0,1.0,350.0,476.0,1000.0,1.0,1.0,40
16344,76.90801,72.23125,2490.0,2590.0,13490.0,62840000000.0,0.022727272727272728,0.06,0.15384615384615385,277.77777777777777,397.5845410628019,2108.695652173913,1.0,0.9951690821256038,207
16345,77.19809,72.50368,2490.0,2590.0,13490.0,63077016000.0,0.022727272727272728,0.056,0.03538461538461538,272.803738317757,395.23364485981307,2067.1028037383176,1.0,0.9953271028037384,214
16357,100.0,34.34156,2352.0,2393.0,5898.0,11400000000.0,1.0,1.0,1.0,1250.0,1900.0,4800.0,1.0,1.0,1
16358,62.43912,55.42313,2352.0,2393.0,5898.0,18398220000.0,0.5729166666666666,0.07692307692307693,0.10576923076923077,796.25,943.75,1513.125,1.0,1.0,16
16362,82.43436,14.75469,2352.0,2393.0,5898.0,4897957200.0,0.5328596802841918,0.46,0.5555555555555556,545.9629629629629,481.6666666666667,351.2037037037037,0.9814814814814815,0.07407407407407407,54
16380,79.11392,41.53646,800.0,2000.0,1200.0,797500000.0,1.0,1.0,1.0,250.0,220.0,290.0,1.0,0.0,50
16381,87.90436,83.07292,800.0,2000.0,1200.0,1595000000.0,1.0,1.0,1.0,250.0,220.0,290.0,1.0,0.0,100
16382,85.87461,61.57048,2400.0,2650.0,13600.0,53256000000.0,0.5714285714285714,0.8947368421052632,0.4444444444444444,890.9090909090909,1881.8181818181818,1427.2727272727273,0.0,0.0,22
16383,94.93671,83.07292,800.0,1200.0,1200.0,957000000.0,1.0,1.0,1.0,250.0,220.0,290.0,1.0,0.0,60
16394,100.0,65.54606,2490.0,2590.0,13490.0,57024000000.0,1.0,1.0,1.0,800.0,1800.0,1200.0,1.0,1.0,33
16395,100.0,65.54606,2490.0,2590.0,13490.0,57024000000.0,1.0,1.0,1.0,800.0,1800.0,1200.0,1.0,1.0,33
16396,49.18831,34.94459,2490.0,2590.0,13490.0,30401220000.0,0.10849056603773585,0.10857142857142857,0.19473684210526315,959.5238095238095,864.7619047619048,1892.3809523809523,1.0,1.0,21
16403,96.98482,87.65649,2432.0,2698.0,12032.0,69203400000.0,0.8,0.9959100204498977,0.8461538461538461,842.8571428571429,2443.9285714285716,1200.0,0.10714285714285714,1.0,28
16404,96.86343,81.71033,2432.0,2698.0,12032.0,64509000000.0,0.8,0.9959100204498977,0.8461538461538461,846.1538461538462,2443.846153846154,1200.0,0.11538461538461539,1.0,26
16410,77.77562,38.6164,2490.0,2590.0,13490.0,33595630400.0,0.05128205128205128,0.6,0.3,1678.235294117647,131.1764705882353,4828.882352941177,1.0,0.0,34
16422,36.05152,11.65422,1978.0,2100.0,4168.0,2017700250.0,0.7217391304347827,0.8846153846153846,0.28431372549019607,492.57575757575756,122.72727272727273,965.9090909090909,1.0,0.0,33
16433,100.0,29.13158,2490.0,2590.0,13490.0,25344000000.0,1.0,1.0,1.0,800.0,800.0,1200.0,0.0,0.0,33
16437,81.41647,48.84073,2480.0,2860.0,13600.0,47112780000.0,1.0,0.9230769230769231,1.0,380.0,122.77777777777777,561.0,1.0,0.0,1800
16441,100.0,27.08164,2352.0,2393.0,5898.0,8990000000.0,1.0,1.0,1.0,1000.0,1450.0,1550.0,1.0,1.0,4
16480,75.40325,51.77125,2352.0,2393.0,5898.0,17185944920.0,0.24087591240875914,0.4463276836158192,0.587437867148667,414.06451612903226,792.2903225806451,1723.8709677419354,1.0,0.0,31
